timestamp,Pitch,Roll,Yaw,accl_x,accl_y,accl_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,quat_w,quat_x,quat_y,quat_z
240632,-17.60923,65.71256,130.11276,-13.010972,10.430911,2.7284157,-4.1966443,-5.004208,5.003444,-0.1517129,-0.9838608,0.0948746,-0.2747926,-0.34269112,-0.4319054,-0.7877243
240739,-37.632114,55.51908,84.40429,-4.668397,7.233503,-4.3579283,0.03848451,-3.8163807,-5.004208,-0.12485751,-0.32467583,0.937548,-0.5195795,-0.5183125,-0.08472783,-0.6739514
240846,-37.632114,55.51908,84.40429,-4.668397,7.233503,-4.3579283,0.03848451,-3.8163807,-5.004208,-0.12485751,-0.32467583,0.937548,-0.5195795,-0.5183125,-0.08472783,-0.6739514
240952,11.443933,90.453575,20.243576,-6.622136,-14.243875,-8.592626,-0.6782131,-1.6001616,1.984243,0.5620945,0.29089668,0.7742279,-0.70232487,-0.68302894,-0.19326395,-0.053481795
241059,-5.1688223,80.01319,6.662393,-5.6069813,-8.1840515,-7.195217,-3.3243287,-4.9046373,4.6569314,0.75993335,0.26993388,0.5913011,-0.762214,-0.6431437,-0.0028378111,-0.07340249
241167,-28.87024,67.12439,-3.7207272,1.4769697,-1.9968103,7.6002026,-3.3797648,-3.3183727,5.003444,0.97057784,0.023372179,0.2396507,-0.8110284,-0.5283632,0.22499578,-0.11154413
241273,-52.60012,1.6639252,50.0316,-11.706883,16.807186,4.302295,-0.86926126,5.003444,5.003444,-0.5392706,-0.8322854,0.12840647,-0.8095816,-0.19913721,0.39596128,-0.3848853
241379,-52.60012,1.6639252,50.0316,-11.706883,16.807186,4.302295,-0.86926126,5.003444,5.003444,-0.5392706,-0.8322854,0.12840647,-0.8095816,-0.19913721,0.39596128,-0.3848853
241486,-42.586815,-0.3797136,50.366505,-0.9200403,15.638291,2.918047,-1.2385293,-0.59544086,-0.6130033,-0.6528364,-0.7529681,-0.08272669,-0.84368056,-0.15172835,0.32993963,-0.39537507
241593,-42.586815,-0.3797136,50.366505,-0.9200403,15.638291,2.918047,-1.2385293,-0.59544086,-0.6130033,-0.6528364,-0.7529681,-0.08272669,-0.84368056,-0.15172835,0.32993963,-0.39537507
241700,-72.197235,71.20656,-99.06454,-2.1708882,1.4590235,-4.9178486,-5.004208,-1.8793268,-5.004208,0.26405534,-0.18056692,0.9474547,-0.68732643,0.059144594,0.66877013,0.27718368
241806,-72.197235,71.20656,-99.06454,-2.1708882,1.4590235,-4.9178486,-5.004208,-1.8793268,-5.004208,0.26405534,-0.18056692,0.9474547,-0.68732643,0.059144594,0.66877013,0.27718368
241913,-54.658463,81.891045,-133.16663,3.2679973,2.9264219,-0.96131647,-5.004208,-2.495079,-5.004208,0.33583656,0.48248294,0.8089648,-0.5427646,0.086842045,0.67205775,0.4961889
242019,-39.795498,40.522873,-152.48396,-0.36849466,-8.248658,6.707082,-5.004208,-0.622319,3.021034,0.024774702,0.9835334,-0.1790205,-0.32426733,0.23268035,0.3922202,0.82877856
242126,-45.512577,13.664629,-148.43825,1.1060822,-1.6157534,3.173481,-5.004208,0.03252857,1.2441797,0.1722726,0.86092806,-0.47867003,-0.29329067,0.3397545,0.2100188,0.8685848
242233,-44.570393,-20.579576,-125.22593,4.701298,10.107283,15.000606,-3.8803687,-0.14706582,3.1250339,0.41407827,0.42277107,-0.80610406,-0.3586487,0.40732968,0.024874311,0.8395445
242339,-6.02261,-12.108865,-149.35478,3.0598218,5.698507,-0.50428736,1.3191634,5.003444,-0.3135266,0.9736673,0.094435886,-0.20749423,-0.25707301,0.07821622,-0.08777893,0.9592135
242446,-6.02261,-12.108865,-149.35478,3.0598218,5.698507,-0.50428736,1.3191634,5.003444,-0.3135266,0.9736673,0.094435886,-0.20749423,-0.25707301,0.07821622,-0.08777893,0.9592135
242553,34.21666,0.9498077,-163.53712,1.1072787,1.8406787,-12.568301,0.9918924,5.003444,-2.0069978,0.60169953,-0.016426887,0.7985536,-0.13441877,-0.29227278,-0.034276623,0.9462206
242659,60.37531,92.73063,-116.62702,-1.6845471,12.28475,-11.735001,5.003444,5.003444,1.8067867,-0.43107918,-0.61325455,0.66188335,-0.0036315469,-0.62387115,0.350085,0.69872177
242766,54.51986,116.06609,-101.16957,5.822933,-3.4181468,-14.919847,5.003444,4.7557387,1.7867808,-0.58043516,-0.79121566,0.19254296,0.0013753229,-0.6661685,0.42864925,0.6103093
242873,59.38412,135.93657,-91.18536,-1.8622141,8.345567,1.2586247,2.1186333,1.790446,-0.38423422,-0.49551198,-0.86079264,-0.11620654,0.09999454,-0.69622797,0.4452453,0.5540978
242979,52.303066,174.16046,-74.197174,-0.006580262,12.763316,7.505686,0.8536841,2.6774223,-1.2085968,-0.39278755,-0.68602806,-0.6124406,0.22903945,-0.7285623,0.52283144,0.37866232
243086,53.70251,-174.67917,-72.52981,0.35294133,5.7487564,6.9768724,4.92281,-0.6600399,-0.5323691,-0.34016722,-0.6438659,-0.6853634,0.30027702,-0.7061816,0.54407823,0.33929366
243193,57.614532,-164.52516,-72.32369,-1.5822538,3.4546375,5.7433724,5.003444,-1.890017,0.27198774,-0.3449622,-0.49769998,-0.79579884,0.37698933,-0.66271824,0.5647143,0.31588176
243299,61.67856,163.2752,-107.35386,-0.23688944,-2.914458,9.381061,-4.6633453,-0.1459968,0.115453534,-0.32332754,0.048271254,-0.9450551,0.33466524,-0.56324625,0.6402563,0.40102956
243406,62.587547,169.35846,-100.12462,-0.49351966,4.9124646,9.669994,2.7818804,-0.2490803,-1.5601498,-0.33394825,-0.14315291,-0.93165755,0.34568158,-0.58312786,0.62144935,0.39276823
243513,63.10817,168.56761,-99.00399,-0.0077766734,0.6813562,9.686146,0.08277224,-0.010537425,0.027183503,-0.325894,-0.119543,-0.937818,0.34083655,-0.59028524,0.61092556,0.4026956
243619,63.239212,167.75264,-99.46396,-0.16929218,0.5772684,9.626325,-0.030848695,-0.013744468,0.030390546,-0.34662637,-0.12961043,-0.92900556,0.33904126,-0.58994323,0.60989875,0.4062531
243726,63.299244,167.44894,-99.67698,-0.17048861,0.573081,9.622137,-0.0125227375,-0.013439035,0.027947085,-0.3304008,-0.12652871,-0.9353212,0.33859244,-0.58956796,0.6096771,0.40750292
243833,63.372707,167.09012,-99.92215,-0.1794617,0.6227321,9.670592,-0.02443461,-0.021685716,0.03313944,-0.31707934,-0.12886015,-0.93960404,0.33805922,-0.5891541,0.6093648,0.40900847
243939,63.883217,164.389,-101.72879,-0.15553346,0.62452674,9.5970125,-0.017104227,-0.01572978,0.030543262,-0.3327843,-0.13206019,-0.9337102,0.33382234,-0.5863622,0.6067628,0.42021525
244046,64.13658,162.9851,-102.67794,-0.16869399,0.5952146,9.615558,-0.02076942,-0.02397646,0.03023783,-0.3069099,-0.11939253,-0.9442202,0.33170065,-0.5848975,0.60536057,0.4259203
244153,64.13658,162.9851,-102.67794,-0.16869399,0.5952146,9.615558,-0.02076942,-0.02397646,0.03023783,-0.3069099,-0.11939253,-0.9442202,0.33170065,-0.5848975,0.60536057,0.4259203
244259,64.13658,162.9851,-102.67794,-0.16869399,0.5952146,9.615558,-0.02076942,-0.02397646,0.03023783,-0.3069099,-0.11939253,-0.9442202,0.33170065,-0.5848975,0.60536057,0.4259203
244366,64.57154,160.48444,-104.40182,-0.18005991,0.60358953,9.610173,-0.019394971,-0.015882496,0.031001411,-0.33257788,-0.12711011,-0.9344704,0.3281389,-0.582174,0.60285276,0.43585187
244473,64.63764,160.11674,-104.65628,-0.17048861,0.46061835,9.585049,-0.021380283,-0.021838432,0.0290161,-0.3204467,-0.13092922,-0.93817455,0.32765317,-0.581768,0.60245293,0.4373098
244579,64.803215,159.01547,-105.399445,-0.19621144,0.5922236,9.656834,-0.02367103,-0.014355333,0.028405234,-0.31466213,-0.126117,-0.9407881,0.3259538,-0.580714,0.60126346,0.4415967
244686,64.84645,158.6309,-105.665436,-0.18305092,0.6023931,9.631709,-0.023060162,-0.013591751,0.032375857,-0.31613347,-0.11634071,-0.9415543,0.325304,-0.5803378,0.60093296,0.44301796
244793,65.06012,157.09926,-106.696526,-0.1698904,0.6173482,9.613763,-0.024129178,-0.01695151,0.028710665,-0.32671475,-0.13670675,-0.9351838,0.32291904,-0.5789217,0.59922063,0.44889596
244899,65.06012,157.09926,-106.696526,-0.1698904,0.6173482,9.613763,-0.024129178,-0.01695151,0.028710665,-0.32671475,-0.13670675,-0.9351838,0.32291904,-0.5789217,0.59922063,0.44889596
245006,65.202774,155.95569,-107.49007,-0.16869399,0.631107,9.617352,-0.019394971,-0.016493361,0.031154126,-0.34517807,-0.13003404,-0.9294855,0.32117796,-0.5777717,0.5980702,0.45314077
245113,65.202774,155.95569,-107.49007,-0.16869399,0.631107,9.617352,-0.019394971,-0.016493361,0.031154126,-0.34517807,-0.13003404,-0.9294855,0.32117796,-0.5777717,0.5980702,0.45314077
245219,65.70189,151.58705,-110.51801,-0.16749758,0.6131607,9.638887,-0.024281893,-0.0096211275,0.02687807,-0.32923627,-0.13555704,-0.9344666,0.314633,-0.573492,0.5933511,0.46909213
245326,65.88679,149.9103,-111.69449,-0.16510475,0.61196434,9.633504,-0.026725354,-0.022449298,0.026725354,-0.3142939,-0.14192338,-0.9386571,0.31230685,-0.5717992,0.5914296,0.47510117
245433,65.93186,149.50002,-111.990005,-0.17407784,0.619741,9.609575,-0.018784106,-0.020463986,0.028405234,-0.32875547,-0.12682031,-0.93586135,0.31178266,-0.57134753,0.5909806,0.47654542
245539,65.93186,149.50002,-111.990005,-0.17407784,0.619741,9.609575,-0.018784106,-0.020463986,0.028405234,-0.32875547,-0.12682031,-0.93586135,0.31178266,-0.57134753,0.5909806,0.47654542
245646,65.93186,149.50002,-111.990005,-0.17407784,0.619741,9.609575,-0.018784106,-0.020463986,0.028405234,-0.32875547,-0.12682031,-0.93586135,0.31178266,-0.57134753,0.5909806,0.47654542
245753,66.149216,146.96025,-113.785835,-0.17766707,0.5982056,9.645468,-0.022449298,-0.01450805,0.031001411,-0.3195821,-0.13735561,-0.93755037,0.30811644,-0.56878996,0.5881856,0.48536575
245859,66.149216,146.96025,-113.785835,-0.17766707,0.5982056,9.645468,-0.022449298,-0.01450805,0.031001411,-0.3195821,-0.13735561,-0.93755037,0.30811644,-0.56878996,0.5881856,0.48536575
245966,66.47093,142.27391,-117.082275,-0.16510475,0.6143572,9.643673,-0.02031127,-0.015882496,0.03176499,-0.31776252,-0.13707529,-0.93820965,0.30128312,-0.5642282,0.5826876,0.5013484
246073,66.49235,141.85,-117.382866,-0.30508488,0.61794645,9.573085,-0.019089539,-0.014355333,0.028405234,-0.32465124,-0.12151238,-0.9379959,0.30065712,-0.56380665,0.58220065,0.5027621
246179,66.49235,141.85,-117.382866,-0.30508488,0.61794645,9.573085,-0.019089539,-0.014355333,0.028405234,-0.32465124,-0.12151238,-0.9379959,0.30065712,-0.56380665,0.58220065,0.5027621
246287,66.49235,141.85,-117.382866,-0.30508488,0.61794645,9.573085,-0.019089539,-0.014355333,0.028405234,-0.32465124,-0.12151238,-0.9379959,0.30065712,-0.56380665,0.58220065,0.5027621
246392,66.533646,141.38329,-117.728584,-0.16151553,0.5940182,9.636495,-0.020158552,-0.027794369,0.02977968,-0.31646532,-0.13557939,-0.93886524,0.30015814,-0.5632625,0.581639,0.5043179
246499,66.76345,135.13902,-122.14523,-0.1585245,0.6095715,9.628718,-0.02076942,-0.013591751,0.029932396,-0.32240534,-0.12645195,-0.9381176,0.2910187,-0.557091,0.57399863,0.52486503
246606,66.790215,134.20717,-122.80674,-0.18364912,0.61794645,9.635298,-0.026725354,-0.0154243475,0.030543262,-0.32405558,-0.11854724,-0.9385811,0.28971255,-0.5561509,0.5727913,0.52789485
246713,66.80045,132.83875,-123.7694,-0.16031912,0.62153566,9.7609215,-0.021685716,-0.010079276,0.03359759,-0.30787686,-0.12964785,-0.9425515,0.28760204,-0.55479765,0.5710736,0.5323153
246820,66.80422,132.37602,-124.09399,-0.15134603,0.60418767,9.5868435,-0.02321288,-0.01572978,0.03023783,-0.3062975,-0.13112538,-0.94286156,0.28689826,-0.55434275,0.57047206,0.53381187
246926,66.810234,131.46333,-124.74652,-0.18484555,0.61375904,9.632307,-0.019547688,-0.016646078,0.03145956,-0.3094831,-0.12593837,-0.94252837,0.2855758,-0.5533808,0.569331,0.53672934
247033,66.82932,128.66302,-126.71647,-0.15373884,0.6059823,9.631111,-0.02076942,-0.014660766,0.027488936,-0.31034952,-0.14364928,-0.9397064,0.2815213,-0.550569,0.5654929,0.5457447
247139,66.84441,128.16844,-127.0757,-0.1597209,0.60717875,9.579665,-0.021685716,-0.025198191,0.026725354,-0.31225383,-0.1453833,-0.93880844,0.2809621,-0.5500248,0.5647794,0.5473182
247246,66.816696,126.31401,-128.38202,-0.17407784,0.61914283,9.641878,-0.020922136,-0.010537425,0.030085113,-0.30438927,-0.12945011,-0.9437107,0.27816123,-0.5480966,0.5622802,0.55322456
247353,66.80463,125.85921,-128.6958,-0.15732808,0.60119665,9.635298,-0.023060162,-0.011759155,0.02977968,-0.3297556,-0.14199294,-0.93332696,0.2774216,-0.5476468,0.5616457,0.554684
247459,66.80463,125.85921,-128.6958,-0.15732808,0.60119665,9.635298,-0.023060162,-0.011759155,0.02977968,-0.3297556,-0.14199294,-0.93332696,0.2774216,-0.5476468,0.5616457,0.554684
247566,66.79577,123.92504,-130.07097,-0.15613168,0.6059823,9.628119,-0.021991149,-0.02351831,0.027488936,-0.3055526,-0.11274827,-0.9454763,0.27482873,-0.5455731,0.558838,0.5608201
247673,66.75644,123.023094,-130.70201,-0.15074782,0.6233303,9.633504,-0.018020526,-0.0154243475,0.030390546,-0.3388241,-0.14156908,-0.9301379,0.27336794,-0.544603,0.55762225,0.5636798
247779,66.75644,123.023094,-130.70201,-0.15074782,0.6233303,9.633504,-0.018020526,-0.0154243475,0.030390546,-0.3388241,-0.14156908,-0.9301379,0.27336794,-0.544603,0.55762225,0.5636798
247886,66.62785,118.63126,-133.79338,-0.15014961,0.61675,9.592826,-0.021380283,-0.02641992,0.027794369,-0.31524932,-0.14423515,-0.93798405,0.26711297,-0.5397963,0.5510571,0.577587
247993,66.62785,118.63126,-133.79338,-0.15014961,0.61675,9.592826,-0.021380283,-0.02641992,0.027794369,-0.31524932,-0.14423515,-0.93798405,0.26711297,-0.5397963,0.5510571,0.577587
248099,66.42973,114.71686,-136.53717,-0.17467603,0.60000026,9.61137,-0.019089539,-0.012980886,0.031001411,-0.33538467,-0.14384893,-0.93103415,0.261401,-0.53530484,0.5450222,0.5899738
248206,66.42973,114.71686,-136.53717,-0.17467603,0.60000026,9.61137,-0.019089539,-0.012980886,0.031001411,-0.33538467,-0.14384893,-0.93103415,0.261401,-0.53530484,0.5450222,0.5899738
248313,66.356094,113.74412,-137.20108,-0.18005991,0.6047859,9.616754,-0.02611449,-0.009773844,0.033292156,-0.31705263,-0.13957793,-0.93808085,0.25979862,-0.53420085,0.54348105,0.5930957
248419,66.356094,113.74412,-137.20108,-0.18005991,0.6047859,9.616754,-0.02611449,-0.009773844,0.033292156,-0.31705263,-0.13957793,-0.93808085,0.25979862,-0.53420085,0.54348105,0.5930957
248526,66.356094,113.74412,-137.20108,-0.18005991,0.6047859,9.616754,-0.02611449,-0.009773844,0.033292156,-0.31705263,-0.13957793,-0.93808085,0.25979862,-0.53420085,0.54348105,0.5930957
248633,66.23453,111.73931,-138.59703,-0.19920248,0.61495537,9.61795,-0.020158552,-0.019700404,0.029626964,-0.30899236,-0.14224912,-0.9403664,0.25693157,-0.53183454,0.54016966,0.59946215
248739,66.23453,111.73931,-138.59703,-0.19920248,0.61495537,9.61795,-0.020158552,-0.019700404,0.029626964,-0.30899236,-0.14224912,-0.9403664,0.25693157,-0.53183454,0.54016966,0.59946215
248846,66.23453,111.73931,-138.59703,-0.19920248,0.61495537,9.61795,-0.020158552,-0.019700404,0.029626964,-0.30899236,-0.14224912,-0.9403664,0.25693157,-0.53183454,0.54016966,0.59946215
248953,65.75974,106.38546,-142.24493,-0.16510475,0.5988038,9.624531,-0.021533,-0.013591751,0.028252516,-0.31918028,-0.12116253,-0.9399168,0.24848709,-0.5253104,0.5309977,0.6167208
249059,65.75974,106.38546,-142.24493,-0.16510475,0.5988038,9.624531,-0.021533,-0.013591751,0.028252516,-0.31918028,-0.12116253,-0.9399168,0.24848709,-0.5253104,0.5309977,0.6167208
249166,65.08908,100.648384,-146.081,-0.16570297,0.60837513,9.6071825,-0.018020526,-0.015271631,0.031001411,-0.33891398,-0.11832968,-0.93334633,0.23905322,-0.5177725,0.52041084,0.635561
249273,65.08908,100.648384,-146.081,-0.16570297,0.60837513,9.6071825,-0.018020526,-0.015271631,0.031001411,-0.33891398,-0.11832968,-0.93334633,0.23905322,-0.5177725,0.52041084,0.635561
249379,64.7645,98.22725,-147.68019,-0.1597209,0.5946164,9.632906,-0.024129178,-0.014049901,0.030390546,-0.3441807,-0.13978328,-0.9284397,0.23504722,-0.5144005,0.51565176,0.6436212
249486,64.565994,96.80001,-148.61652,-0.16510475,0.61375904,9.649057,-0.02031127,-0.010231993,0.027794369,-0.32074577,-0.12704645,-0.9386061,0.23270549,-0.51237506,0.5127352,0.6484
249593,64.565994,96.80001,-148.61652,-0.16510475,0.61375904,9.649057,-0.02031127,-0.010231993,0.027794369,-0.32074577,-0.12704645,-0.9386061,0.23270549,-0.51237506,0.5127352,0.6484
249699,64.565994,96.80001,-148.61652,-0.16510475,0.61375904,9.649057,-0.02031127,-0.010231993,0.027794369,-0.32074577,-0.12704645,-0.9386061,0.23270549,-0.51237506,0.5127352,0.6484
249806,63.811756,92.02426,-151.73323,-0.15194423,0.6053841,9.605388,-0.018478675,-0.02351831,0.031154126,-0.32681486,-0.1291427,-0.9362234,0.22479306,-0.5050946,0.50266665,0.6645854
249913,63.554615,90.66267,-152.57939,-0.15912269,0.59940207,9.602995,-0.022602012,-0.01695151,0.030695977,-0.3370505,-0.14160249,-0.93077695,0.22220656,-0.5029605,0.4996059,0.6693646
250019,63.554615,90.66267,-152.57939,-0.15912269,0.59940207,9.602995,-0.022602012,-0.01695151,0.030695977,-0.3370505,-0.14160249,-0.93077695,0.22220656,-0.5029605,0.4996059,0.6693646
250126,63.4685,90.20192,-152.85867,-0.18364912,0.62572306,9.620941,-0.025961772,-0.013439035,0.029321533,-0.33331782,-0.13661507,-0.9328642,0.22131257,-0.50226456,0.49851522,0.6709945
250234,63.4685,90.20192,-152.85867,-0.18364912,0.62572306,9.620941,-0.025961772,-0.013439035,0.029321533,-0.33331782,-0.13661507,-0.9328642,0.22131257,-0.50226456,0.49851522,0.6709945
250339,63.4685,90.20192,-152.85867,-0.18364912,0.62572306,9.620941,-0.025961772,-0.013439035,0.029321533,-0.33331782,-0.13661507,-0.9328642,0.22131257,-0.50226456,0.49851522,0.6709945
250446,62.125137,83.79235,-156.82524,-0.19501504,0.60837513,9.614361,-0.021838432,-0.017256944,0.03145956,-0.34210724,-0.14136237,-0.9289668,0.20946275,-0.49113908,0.48322278,0.69383246
250553,61.80363,82.38752,-157.68279,-0.1489532,0.5946164,9.591629,-0.021838432,-0.018325957,0.028710665,-0.3372206,-0.13886298,-0.93112797,0.20689201,-0.48851225,0.47964525,0.698922
250659,61.696392,81.946266,-157.93835,-0.18544376,0.6161518,9.625129,-0.023060162,-0.013591751,0.030085113,-0.3280747,-0.1391195,-0.9343515,0.2059854,-0.48770538,0.47846556,0.7005599
250766,61.585144,81.50627,-158.19121,-0.16331014,0.60358953,9.621539,-0.02351831,-0.014660766,0.030695977,-0.33722624,-0.12185043,-0.93350464,0.2050549,-0.48688295,0.47728714,0.70220685
250873,61.13582,79.6902,-159.2443,-0.15613168,0.7477571,9.644272,-0.02611449,-0.015271631,0.031001411,-0.31833103,-0.11828376,-0.94057125,0.20142476,-0.48345146,0.4723103,0.708961
250979,61.13582,79.6902,-159.2443,-0.15613168,0.7477571,9.644272,-0.02611449,-0.015271631,0.031001411,-0.31833103,-0.11828376,-0.94057125,0.20142476,-0.48345146,0.4723103,0.708961
251086,59.934082,75.27918,-161.74547,-0.17527425,0.60059845,9.619146,-0.021991149,-0.016340645,0.027030788,-0.3338396,-0.1252525,-0.93427134,0.19236001,-0.47445348,0.45960853,0.7257076
251193,59.934082,75.27918,-161.74547,-0.17527425,0.60059845,9.619146,-0.021991149,-0.016340645,0.027030788,-0.3338396,-0.1252525,-0.93427134,0.19236001,-0.47445348,0.45960853,0.7257076
251299,59.30274,73.14381,-162.91368,-0.15672988,0.60837513,9.6687975,-0.024281893,-0.017562376,0.03023783,-0.3175299,-0.11716787,-0.9409816,0.18781692,-0.4698296,0.4530396,0.7339891
251407,58.89892,71.85587,-163.62518,-0.17168503,0.6376872,9.646066,-0.017867807,-0.017104227,0.028863383,-0.31182098,-0.13752142,-0.9401359,0.18512888,-0.46682835,0.44904608,0.73902386
251513,58.344437,70.168884,-164.52573,-0.1806581,0.6095715,9.601798,-0.018936822,-0.0206167,0.028710665,-0.34672543,-0.11987031,-0.93027556,0.18142608,-0.46280763,0.4436082,0.7457248
251619,58.06127,69.35368,-164.94308,-0.16271193,0.6047859,9.608379,-0.020005837,-0.018325957,0.028710665,-0.33205312,-0.1339113,-0.9337069,0.179508,-0.46081644,0.44088984,0.7490269
251726,58.06127,69.35368,-164.94308,-0.16271193,0.6047859,9.608379,-0.020005837,-0.018325957,0.028710665,-0.33205312,-0.1339113,-0.9337069,0.179508,-0.46081644,0.44088984,0.7490269
251833,58.06127,69.35368,-164.94308,-0.16271193,0.6047859,9.608379,-0.020005837,-0.018325957,0.028710665,-0.33205312,-0.1339113,-0.9337069,0.179508,-0.46081644,0.44088984,0.7490269
251940,57.918533,68.93108,-165.16225,-0.16390835,0.6017949,9.652646,-0.023060162,-0.016340645,0.0290161,-0.32782653,-0.12728138,-0.93612456,0.17856707,-0.4597899,0.43946114,0.75072026
252046,56.406105,64.79712,-167.28706,-0.16151553,0.6017949,9.626924,-0.020463986,-0.020158552,0.02977968,-0.30668133,-0.13103586,-0.94274926,0.16928163,-0.44885907,0.42511234,0.76756024
252153,56.242798,64.373795,-167.50436,-0.1597209,0.62093747,9.59462,-0.022143863,-0.020922136,0.029932396,-0.3296607,-0.13384235,-0.9345641,0.16835321,-0.44766182,0.42359737,0.76929927
252259,55.27792,61.93075,-168.67769,-0.16929218,0.6131607,9.655637,-0.021838432,-0.02397646,0.02947425,-0.31636876,-0.13991849,-0.938261,0.16258712,-0.440806,0.4143448,0.77947026
252366,54.61339,60.340847,-169.39926,-0.18604195,0.6089733,9.612567,-0.0206167,-0.00870483,0.02977968,-0.33168954,-0.12617202,-0.9349132,0.15860808,-0.43616492,0.40802178,0.78620726
252473,54.445988,59.94314,-169.57883,-0.16450654,0.61495537,9.639485,-0.022449298,-0.014355333,0.02733622,-0.33931452,-0.1247934,-0.93235844,0.15762867,-0.43498725,0.4064096,0.78788996
252579,54.09431,59.127304,-169.9692,-0.19621144,0.6089733,9.696315,-0.02076942,-0.015118915,0.029932396,-0.32947156,-0.12948859,-0.9352439,0.15577197,-0.43242443,0.40316892,0.79132736
252686,54.09431,59.127304,-169.9692,-0.19621144,0.6089733,9.696315,-0.02076942,-0.015118915,0.029932396,-0.32947156,-0.12948859,-0.9352439,0.15577197,-0.43242443,0.40316892,0.79132736
252793,54.09431,59.127304,-169.9692,-0.19621144,0.6089733,9.696315,-0.02076942,-0.015118915,0.029932396,-0.32947156,-0.12948859,-0.9352439,0.15577197,-0.43242443,0.40316892,0.79132736
252899,52.044163,54.664803,-171.95866,-0.17168503,0.62871414,9.631709,-0.019089539,-0.0206167,0.032223143,-0.3217464,-0.13429041,-0.93725413,0.14496835,-0.41770923,0.38426298,0.81045985
253006,52.044163,54.664803,-171.95866,-0.17168503,0.62871414,9.631709,-0.019089539,-0.0206167,0.032223143,-0.3217464,-0.13429041,-0.93725413,0.14496835,-0.41770923,0.38426298,0.81045985
253113,51.247887,53.082752,-172.64049,-0.17527425,0.60059845,9.592228,-0.016340645,-0.02076942,0.028710665,-0.3282674,-0.14723362,-0.93303955,0.14107569,-0.41194642,0.3772368,0.81736785
253219,51.038483,52.67974,-172.81577,-0.1471586,0.5982056,9.6376915,-0.023365596,-0.022907447,0.02977968,-0.33325073,-0.14157394,-0.93214846,0.14010392,-0.4104145,0.37543216,0.81913465
253326,51.038483,52.67974,-172.81577,-0.1471586,0.5982056,9.6376915,-0.023365596,-0.022907447,0.02977968,-0.33325073,-0.14157394,-0.93214846,0.14010392,-0.4104145,0.37543216,0.81913465
253433,50.83479,52.27938,-172.98143,-0.16929218,0.61196434,9.600602,-0.025503622,-0.019242255,0.02855795,-0.32754463,-0.13781221,-0.9347311,0.13910745,-0.40894502,0.37358594,0.8208816
253539,48.526485,48.087273,-174.56706,-0.1597209,0.6023931,9.6012,-0.024587328,-0.02076942,0.02947425,-0.31501263,-0.116793945,-0.9418738,0.1277795,-0.39245775,0.35323957,0.83956605
253646,47.861023,46.931805,-174.9945,-0.1489532,0.6305087,9.636495,-0.022602012,-0.018936822,0.025045475,-0.328721,-0.123443425,-0.93632483,0.12475584,-0.3876206,0.34737793,0.8446981
253753,47.186306,45.798233,-175.40286,-0.16151553,0.5988038,9.593424,-0.021533,-0.018936822,0.025961772,-0.32382315,-0.13041946,-0.93708557,0.121754,-0.38270202,0.3415101,0.8497564
253859,46.247475,44.28936,-175.92213,-0.16630118,0.61076796,9.639485,-0.02855795,-0.0125227375,0.03023783,-0.31326982,-0.14340924,-0.9387736,0.1176335,-0.37585276,0.3335012,0.8565477
253966,46.247475,44.28936,-175.92213,-0.16630118,0.61076796,9.639485,-0.02855795,-0.0125227375,0.03023783,-0.31326982,-0.14340924,-0.9387736,0.1176335,-0.37585276,0.3335012,0.8565477
254073,44.79908,42.08315,-176.63173,-0.19561325,0.60059845,9.645468,-0.024129178,-0.009162978,0.03481932,-0.31959355,-0.14368436,-0.9365974,0.11139958,-0.3652561,0.3213591,0.8665486
254179,44.5458,41.704144,-176.75493,-0.15912269,0.61854464,9.646066,-0.025809057,-0.023365596,0.02855795,-0.3169725,-0.116873965,-0.9412061,0.110373944,-0.3633786,0.3192372,0.8682518
254286,43.308502,39.901688,-177.29004,-0.16809578,0.6095715,9.667003,-0.02076942,-0.00870483,0.027030788,-0.3228554,-0.13734159,-0.9364303,0.10521541,-0.35426137,0.30884278,0.87638164
254393,43.043274,39.533073,-177.40773,-0.15672988,0.57846487,9.635298,-0.021533,-0.023365596,0.027488936,-0.3289069,-0.12877846,-0.9355407,0.10423062,-0.35226512,0.30671984,0.87804794
254499,41.715717,37.727234,-177.92714,-0.17168503,0.60059845,9.583255,-0.027488936,-0.019700404,0.027794369,-0.31202865,-0.13578552,-0.9403193,0.09910334,-0.34233746,0.29598472,0.8862148
254606,40.916466,36.658928,-178.19563,-0.17228322,0.60837513,9.618548,-0.02397646,-0.013897184,0.028099801,-0.3317929,-0.13835038,-0.933152,0.09590125,-0.33638915,0.28938478,0.89101166
254713,40.62477,36.297462,-178.30455,-0.16450654,0.61675,9.625129,-0.021838432,-0.02687807,0.028863383,-0.3112849,-0.14104846,-0.93979096,0.09493176,-0.33415437,0.28720233,0.892661
254819,40.055237,35.582935,-178.49301,-0.17407784,0.60777694,9.622736,-0.024892759,-0.025198191,0.029932396,-0.30935273,-0.13531747,-0.9412705,0.09287032,-0.3298413,0.2827628,0.89589345
254926,39.496998,34.88762,-178.66005,-0.1489532,0.60418767,9.600004,-0.0206167,-0.013897184,0.02733622,-0.3247722,-0.15006231,-0.9338117,0.09078391,-0.32562992,0.27835074,0.89902407
